"company","companyLogo","description","externalApplyLink","id","jobType","location","positionName","postedAt","rating","reviewsCount","salary","scrapedAt","url"
"Retail sector",,"Require 2 nos of HR executive
Location - Jharsuguda and Balangir
Salary- Rs.15000 to 20,000
Qualification - graduation with MBA in HR
Experience - 2 to 3 years minimum
Join immediately
Other benifit will be provided by company as per norms. Rest all discuss with on time of interview
Job Type: Full-time
Salary: From ₹15,000.00 per month
Schedule:

 Day shift

Ability to commute/relocate:

 Jharsuguda, Odisha: Reliably commute or planning to relocate before starting work (Required)

Experience:

 HR: 3 years (Preferred)
 total work: 1 year (Preferred)

Language:

 English (Preferred)

Application Deadline: 22/02/2023Expected Start Date: 23/02/2023",,"e23ae65b25cffac2",,"Jharsuguda, Orissa","HR Executive","Just posted",,,"From ₹15,000 a month","2023-02-19T12:28:16.670Z","https://www.indeed.co.in/company/retail-sector/jobs/Human-Resource-Executive-e23ae65b25cffac2?fccid=db40326810b44fb7&vjs=3"
"Martin's Impex Pvt. Ltd.",,"Urgent requirement:-
Job Title:- Workshop Manager
Qualification :- Graduate
Age :- 25 to 35 year old
Exp.:- 5 to 10 Years
Working hour :- 9am to 8 pm
Monthly Salary :- 20k to 35k
Soft Skill :- Basic knowledge of computer
Job Type: Full-time
Salary: ₹20,000.00 - ₹35,000.00 per month
Schedule:

 Day shift

Ability to commute/relocate:

 Panchkula, Haryana: Reliably commute or planning to relocate before starting work (Required)

Education:

 Bachelor's (Preferred)

Experience:

 HR (Required)

Speak with the employer+91-XXXXXXXXXXApplication Deadline: 01/03/2023Expected Start Date: 21/02/2023",,"965ed5e99eeffe3e",,"Panchkula, Haryana","HR Manager","Just posted",,,"₹20,000 - ₹35,000 a month","2023-02-19T12:28:17.572Z","https://www.indeed.co.in/company/Martin's-Impex-Pvt.-Ltd./jobs/Manager-965ed5e99eeffe3e?fccid=660a01694baa9c6e&vjs=3"
"Oceanergy",,"

 
  HR Trainee 
  
 
  
   
    
     
      Positions:
      
     
      1
      
    
   
   
    
     
      Location:
      
     
      Mumbai
     
      
    
   
  
 
 
 
  Job Description: HR & Accounts Executive 
   We are looking for HR & Accounts Executive for the junior-level role. We are looking for a passionate, goal-oriented candidate who has a strong work ethic and strong commitment levels. Strong Verbal and Written communication skills are MUST HAVE for this role. If you have a proven track record, this is your chance to step up. You will be part of passionate colleagues and a cultured company, which is well known for delivering quality and best services. 
   Open Position: 
  {C}· HR & Accounts Executive 
  {C}· Experience: between 2-3 years 
  Job Responsibilities: The HR & Account Executive is responsible for the day-to-day HR & Accounting operations. Approximately 60% of the time would be spent on HR responsibilities and 40% on accounting functions.
   
   
  Human Resources: 
  {C}· Managing HR and Accounts related work 
  {C}· Manage the recruitment process 
  {C}· Update and maintain employee records 
  {C}· Update insurance coverage for employees 
  {C}· Provide general administrative support 
  {C}· Manage employee's onboarding & exit activities 
  Accounting: 
  {C}· Receiving Bills from Vendors entering into the system 
  {C}· Resolve accounting discrepancies 
  {C}· Preparation of various reports and tracking the same in MS Excel 
  {C}· Co-ordination on various other miscellaneous activities 
  {C}· Perform ad-hoc duties when assigned
   
   
   Essential Skills & Experience
   
   
  Qualification: Bachelor’s degree/ Diploma 
   Specialization- Not required
   
   
  Preferred Experiences 
  {C}· Minimum 2 years total working experience. 
  {C}· At least 1 year of experience in recruitment 
  {C}· Minimum 1 year of experience in the accounting department 
  {C}· Experience in QuickBooks is an advantage. 
  {C}· Working experience with managing HR and Accounting activities 
  {C}· Very thorough, meticulous, and detail-oriented 
  Skill Set: 
  {C}· The candidate must have excellent oral & written communication skills. 
  {C}· Having a good working knowledge of MS office (word, excel) and e-mail transactions. 
  {C}· Ability to work independently.
   
   
  {C}· Expert in Advance excel 
  {C}· The ability to manage multiple tasks and priorities successfully 
  {C}· Experience in working in highly collaborative, fast-paced environments. 
  {C}· Basic knowledge of Human Resources 
  {C}· Team Player 
  What we offer you 
  {C}· Providing an agile culture and challenging work opportunities results in a positive work environment. Our people enjoy competitive compensation packages and a fun, personal, collaborative and safe working environment. We value equal employment opportunity and are committed to promoting fairness, equality and diversity. 
  {C}· Our policy is to conduct background checks for all candidates who accept an offer of employment with us. 
  {C}· If you have the passion and talent to keep up, it's time to test the limits of what you can become. Find your future with Oceanergy. 
  Interested candidates apply through http://oceanergy.in/career or can reach us at recruitment@oceanergy.in 
  CTC- Best in the industry.
   
   20004-2022-06-22-16-45-46-JD-HR-Account-Executive.pdf
 
","https://in.indeed.com/applystart?jk=9dd2dbd1c1483492&from=vj&pos=bottom&mvj=0&spon=0&sjdu=BQ1fOKU6SMjz57AxXCzG64DDplm6SwWjHcxyoDIphKn-eF1dYj-cykzes2zUHJNCkN0wkll9wDHc3mnStM4Hmg&vjfrom=serp&astse=1993937f4a5a54b5&assa=8885","9dd2dbd1c1483492",,"Mumbai, Maharashtra","HR Trainee","Just posted",,,,"2023-02-19T12:28:18.998Z","https://www.indeed.co.in/rc/clk?jk=9dd2dbd1c1483492&fccid=29f34d62a1b609cf&vjs=3"
"Shree Dhanya Info",,"Dear Candidate,
We are hiring candidate for the position of HR Executive Cum HR Recruiter.
The candidate is responsible for End-To-End Recruitment.
Good Communication is required.
If possible Lead can be taken by the candidate ( Added Advantage )
Interested candidate can reach us as soon as possible.
Kaviya.K
+91-XXXXXXXXXX
Job Type: Full-time
Salary: ₹8,768.57 - ₹15,667.42 per month
Supplemental pay types:

 Commission pay
 Performance bonus
 Yearly bonus

Education:

 Bachelor's (Preferred)

Language:

 English Fluently (Preferred)

Speak with the employer+91 +91-XXXXXXXXXX",,"baab6df972fb9923",,"Tambaram, Chennai, Tamil Nadu","HR Executive","Just posted",,,"₹8,769 - ₹15,667 a month","2023-02-19T12:28:22.332Z","https://www.indeed.co.in/company/SHREE-DHANYA-INFO/jobs/Human-Resource-Executive-baab6df972fb9923?fccid=e2d081be4c80c63d&vjs=3"
"Bajaj FinServ","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/552429811b76ca7ab2c00568aac578c9","
 
  
   
    Job Reference 
   
   
    * JR00107443
     
     
   
    
   
    Job Summary 
   
   
    * Lead - Human Resources/Senior Lead - Human Resources
     
   
    
   
    Job Purpose 
   
   
    “This position is open with Bajaj Finance ltd.”
     
   
    
   
    Job Duties & Key Responsibilities 
   
   
    * Duties and Responsibilities - • Responsible for entire life cycle of Recruitment process including sourcing, screening, interviewing, offer discussion and on boarding process. • Should have a strong understanding of Recruitment landscape specially in the tech/ IT areas. • Weekly reporting on MIS and dashboards on the status of open roles and current status. • Strong Experience of managing multiple stakeholders. • Develop and Manage strong consultative relationships with hiring managers and candidates. • Ability to track lead times and ensure that positions are offered well within the TAT. • Should have a very strong understand of various channels of recruitment / Sourcing such as the employee referral programme, internet, print, resourcing partners and technology enable the process to facilitate effective tracking of resumes • Managing external vendors / sourcing partners. • Identifying and empanelment of the sourcing partners. • Development of the sourcing partners. • Participate in recruitment knowledge sharing and best practices • Assist the team in developing and implementing new initiatives and projects.
     
     
   
    
   
    
     Required Qualifications and Experience 
    
    
     * • 8-10 Years of experience in Talent Acquisition in IT / Support roles / Finance Services Sector. MBA or Post Graduate Diploma in Human Resources • Excellent Communication & Interpersonal Skills. Role involves working closing with HR Partners, Hiring Managers, Sourcing Partners. ( Internal and External Stake Holders ) • Excellent Negotiation Skills while dealing with Senior Candidates & should be able to influence senior stakeholders with data and insights. • High energy levels, need to demonstrate positive drive and resilience towards challenges. Should be able to work under pressure and convert Open Positions Stress into positive outcomes. • Ability to demonstrate high level of awareness in managing stake holder expectations and both stated and unstated needs. • Should be good with numbers and ability to create and maintain various reports using MS Office
    
   
  
 

","https://in.indeed.com/applystart?jk=cfc80ecd3aa84629&from=vj&pos=bottom&mvj=0&spon=0&sjdu=BQ1fOKU6SMjz57AxXCzG64DDplm6SwWjHcxyoDIphKk58yfkmXreArJgpGpbJYXKkN0wkll9wDHc3mnStM4Hmg&vjfrom=serp&astse=5b34cc73a3d26829&assa=2405","cfc80ecd3aa84629",,"Pune, Maharashtra","Lead - Human Resources/Senior Lead - Human Resources","Today","3.8","34",,"2023-02-19T12:28:22.524Z","https://www.indeed.co.in/rc/clk?jk=cfc80ecd3aa84629&fccid=c8ba5f454dd5d9a9&vjs=3"
"Vodafone Idea","https://d2q79iu7y748jz.cloudfront.net/s/_logo/9411326ed6207866ed77ef8f5af2b104","
 
  
   
    
     Job Req ID: 39950 
    
   
  
 
 
  
   
    
     Location: Lucknow, IN 
    
   
  
 
 
  
   
    
     Function: Other 
    
   
  
 
 
 
  
   
    
     About: 
     Vodafone Idea Limited is an Aditya Birla Group and Vodafone Group partnership. It is India’s leading telecom service provider. The Company provides pan India Voice and Data services across 2G, 3G and 4G platform. With the large spectrum portfolio to support the growing demand for data and voice, the company is committed to deliver delightful customer experiences and contribute towards creating a truly ‘Digital India’ by enabling millions of citizens to connect and build a better tomorrow. The Company is developing infrastructure to introduce newer and smarter technologies, making both retail and enterprise customers future ready with innovative offerings, conveniently accessible through an ecosystem of digital channels as well as extensive on-ground presence. The Company is listed on National Stock Exchange (NSE) and Bombay Stock Exchange (BSE) in India. 
      
      
       
        
         Role
          
        
        
         AGM - Property & Facilities (Property & Facilities Team Member)
          
        
       
        
       
        
         Function / Department
          
        
        
         Human Resources
          
        
       
        
       
        
         Location
          
        
        
         Lucknow (TUP Cluster)
          
        
       
        
       
        
         Band
          
        
        
         M2
          
        
       
        
       
        
         Job Purpose
          
        
        
         Responsible for the entire Administration activities of UPE circle (TUP cluster) and provide support to business in terms of Real Estate & other requirements and be an internal service provider providing uniform, efficient and cost effective services while continuously Benchmarking ourselves with the best in the Industry.
          
        
       
        
       
        
         Key Result Areas/Accountabilities
          
        
        
         Strategic : 
         
          Provide Real Estate Solutions to Business in terms of Circle HQ. 
          To prepare and manage Annual Budget plan for the Circle. 
          Consistently deliver focusing on Optimization of costs / Improving productivity / Improving quality of service 
          Vendor management and governance for smooth operations 
         
         Infrastructure & Space Planning : 
         
          Plan / Manage office seating for non-field based employees of the circle 
          Projects related to upgradation / Internal Fit-outs of offices, re-dimensioning the space to as per 50% occupancy 
         
         Housekeeping & Facility Management : 
         
          Provide Clean, Safe and Hygienic work environment 
          Preventive Maintenance of critical M&E equipment’s. 
          Energy Conservation 
          Contingency Planning and disaster recovery 
         
         Office Supplies : 
         
          Stationery and Printing 
          Other hardware – Audio visual equipment for conferences 
         
         Security Management / Visitor Management 
         Managing logistics for Relocation / Transfers 
         Business Travel & Accommodation : 
         
          Corporate tie ups with hotels for employee stay and events 
          Manage local / outstation cab requirements 
          Manage & Support Air / Rail Travel 
         
         Legal & Statutory Compliances: 
         
          Establish the various compliance requirements across all properties including offices, Retail, MSCs 
          Obtain/Renew the necessary licenses/approvals 
         
         Developmental : 
         
          To attend seminars, exhibitions, training programs and participates in Admin / HR Forums to continuously update knowledge. 
          To share best practices and provide coaching and support to subordinates 
         
         HSW : 
         
          Help building HSW for the Circle by partnering with internal functions 
          Drive & Conduct Safety Audit across locations 
          Liaison with SME to educate and drive HSW culture for the circle 
         
         Acumen and ability to create PFM related MIS driven analysis
          
        
       
        
       
       
        
         Core Competencies, Knowledge, Experience
          
        
        
         
          Work experience 7-10 years 
          Experience in managing properties/landlords including local statutory requirements will have an added advantage 
          Good negotiation skills 
          Excellent communication and presentation skills 
          Display skills of liaising /networking with different administrative authorities
         
          
        
       
        
       
        
         Must have technical / professional qualifications
          
        
        
         
          
           
            
             
              Graduate, MBA preferred 
              English and local market language
             
              
            
           
            
          
         
        
       
        
      
     
     
     Vodafone Idea Limited (formerly Idea Cellular Limited) An Aditya Birla Group & Vodafone partnership
    
   
  
 

","https://in.indeed.com/applystart?jk=2d2af9ac050cf839&from=vj&pos=bottom&mvj=0&spon=0&sjdu=BQ1fOKU6SMjz57AxXCzG64DDplm6SwWjHcxyoDIphKmuppRTO7UrRpG018lXTAzokN0wkll9wDHc3mnStM4Hmg&vjfrom=serp&astse=c2357318eb500e9b&assa=2529","2d2af9ac050cf839",,"Lucknow, Uttar Pradesh","AGM-Property & FM","Today","4","2653",,"2023-02-19T12:28:22.743Z","https://www.indeed.co.in/rc/clk?jk=2d2af9ac050cf839&fccid=bfa7e8ccb0aba44d&vjs=3"
"Adhrit technoconsulting services",,"Job Roles & Responsibilties:
1. The Candidate must have work experience of 3 years2. Should have worked in pure job consulting/ Human staffing agencies3. Should have knowledge about operating job portals like Naukri.com, Linkedin.com, Indeed.com4.Consistently recruiting excellent staff5.Resolving conflicts through positive and professional mediation.6.Carrying out necessary administrative duties.7.Conducting performance and wage reviews.8.Developing clear policies and ensuring policy awareness.9.Handling workplace investigations, disciplinary, and termination procedures.10.Maintaining employee and workplace privacy.
Job Type: Full-time
Salary: ₹15,000.00 - ₹30,000.00 per month
Benefits:

 Internet reimbursement

Schedule:

 Day shift

Supplemental pay types:

 Commission pay

Ability to commute/relocate:

 Rourkela, Orissa: Reliably commute or planning to relocate before starting work (Required)

Education:

 Master's (Preferred)

Experience:

 Payroll: 2 years (Preferred)
 HR: 1 year (Preferred)
 total work: 1 year (Preferred)

License/Certification:

 Professional in Human Resources® (Preferred)

Speak with the employer+91-XXXXXXXXXX",,"dd5e8a4fdcedf22e",,"Raurkela, Orissa","HR Manager","Today",,,"₹15,000 - ₹30,000 a month","2023-02-19T12:28:23.630Z","https://www.indeed.co.in/company/Adhrit-technoconsulting-services/jobs/Human-Resource-Manager-dd5e8a4fdcedf22e?fccid=6348189d2831b276&vjs=3"
"Tech Data","https://d2q79iu7y748jz.cloudfront.net/s/_logo/0e958022fab451249113a8ad8099176a","
 Job Purpose
  :
  
 
   The Incentive Compensation Operations Analyst role is part of the regional Accounting Operations team and is responsible for the administration of various incentive plans in the Asia Pacific and Japan (APJ) region. This role requires a strong attitude with significant partnering with other teams across the organization, including Finance (FPA, Country Finance, Accounting), APJ HR (Compensation and Benefits, HR business partners) as well as business leaders (Country General Managers, Regional Business Leads). He or she will work cross-functionally with various departments to establish processes, procedures, and adequate controls, and drive improvements.
 
  
  
 Responsibilities
  :
  
 
   Assist in coordinating and setting up new plans every quarter or year in the incentive management tool
   Support (or lead) payout process, including calculations, manual compensation adjustments, approval process. This process will be executed in close coordination with Finance and other teams to obtain the actual performance results and the regional Compensation and Benefits team and senior leaders on approved payout adjustments
   Perform monthly accounting activities such as calculate month-end and quarter-end accruals, post journal entries, perform and conduct various account analyses and reconciliations, research issues and provide adhoc deliverables for internal and external audit
   Respond to inquiries and requests from internal customers. This may include questions or disputes related to specific calculations and, tool or report navigation and training
   Ensure that all compensation policies and procedures are adhered to
   Liaise with incentive management tool provider to troubleshoot and resolve operational system issues (if any)
   Maintain operational reporting functionalities in the incentive management tool, developing and distributing standard and ad-hoc reports
   Identify opportunities for process improvement and implement approved changes to streamline the compensation operation process, contributing to process and systems or tools enhancement projects
   Improve current process of gathering financial results from country Finance teams, exploring opportunities for automation and process simplification
   Support all testing requirements for system enhancements
   Ad-hoc duties or projects as assigned
 
  
  Knowledge, Skills and Experience
  :
  
 
   >3 to 5 Years of relevant work experience is required.
   Bachelor's Degree
   In Finance accounting Business Economics areas of study
   Other (Please specify in ""Other"" Section)
   Able to execute instructions and to request clarification when needed.
   Able to use common office equipment.
   Able to perform complex mathematical calculations.
   Able to recognize and attend to important details with accuracy and efficiency.
   Understand, communicate, and collaborate effectively with people across various identities.
   Able to communicate clearly and convey necessary information.
   Able to interact effectively with higher levels of management (managers & above)
   Possesses strong organizational and time management skills, driving tasks to completion.
   Able to effectively multi-task.
   Able to maintain confidentiality of sensitive information.
   Able to collaborate and build solid, effective working relationships with others.
   Able to constructively work under stress and pressure when faced with high workloads and deadlines.
   Able to quickly learn/adapt to new systems and technology.
   Professional, office environment.
   Occasional non-standard work hours or overtime as business requires.
 
  
  
 Tech Data Statements
  :
  
 
   Tech Data is committed to the full inclusion of all qualified individuals. As part of this commitment, Tech Data will ensure that persons with disabilities are provided reasonable accommodations. If a reasonable accommodation is needed to participate in the job application or interview process, to perform essential job functions, and/or to receive other benefits and privileges of employment, please contact your recruiter. Tech Data is an Equal Opportunity Employer- All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law. At Tech Data we embody our shared values of Collaboration, Accountability, Integrity, Excellence and Inclusion. Our organization strives to provide a diverse and inclusive environment for all our colleagues, company and community.
 
  
  What's In It For You?
  
 
   Elective Benefits: Our programs are tailored to your country to best accommodate your lifestyle.
   Grow Your Career: Accelerate your path to success (and keep up with the future) with formal programs on leadership and professional development, and many more on-demand courses.
   Elevate Your Personal Well-Being: Boost your financial, physical, and mental well-being through seminars, events, and our global Life Empowerment Assistance Program.
   Diversity, Equity & Inclusion: It's not just a phrase to us; valuing every voice is how we succeed. Join us in celebrating our global diversity through inclusive education, meaningful peer-to-peer conversations, and equitable growth and development opportunities.
   Make the Most of our Global Organization: Network with other new co-workers within your first 30 days through our onboarding program.
   Connect with Your Community: Participate in internal, peer-led inclusive communities and activities, including business resource groups, local volunteering events, and more environmental and social initiatives.
 
  
  Don't meet every single requirement? Apply anyway. 
  
  At Tech Data, a TD SYNNEX Company, we're proud to be recognized as a great place to work and a leader in the promotion and practice of diversity, equity and inclusion. If you're excited about working for our company and believe you're a good fit for this role, we encourage you to apply. You may be exactly the person we're looking for!
","https://in.indeed.com/applystart?jk=2a3a86d4edfe4c63&from=vj&pos=bottom&mvj=0&spon=0&sjdu=BQ1fOKU6SMjz57AxXCzG64DDplm6SwWjHcxyoDIphKmo9LFLzyz5RwQ5qmdYclyVkN0wkll9wDHc3mnStM4Hmg&vjfrom=serp&astse=e222142e63088f1b&assa=3622","2a3a86d4edfe4c63",,"Mumbai, Maharashtra","Incentive Compensation Operations Analyst","Today",,,,"2023-02-19T12:28:23.863Z","https://www.indeed.co.in/rc/clk?jk=2a3a86d4edfe4c63&fccid=92e69975b86fb8b9&vjs=3"
"ART OF LIVING HUMAN RESOURCES","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a4744b805eb3dc982ac60d07118fafcb","Duties & Responsibilities :

 Research and identify new market opportunities.
 Oversee the sales process to attract new clients and obtain tenders/sales enquiry.
 Work with senior team members to identify and manage risks.
 Maintain fruitful relationships with clients and address their needs effectively.

Skills :

 Experience in a similar industry (AEC)
 Ability to develop good relationships with current and potential clients.
 Excellent leadership and communication skills.
 Experience in project management and/or sales.
 Knowledge of productivity tools and computer skills.
 High attention to detail and a focus on fact-based decision making.
 Should be well versed in Asset Valuation, Pricing Strategies, Client handling and Pitching about the company & its initiatives

Core Deliverables :

 To identify new potential clients
 To identify risks, pros and cons
 Explore probabilities/feasibilities
 Weekly Status Report (Highlighting progress on Business feasibilities)
 Monthly Progress Reports (growth potentials/contacts/tender wins/ losses & indicating reasons)
 Others as per authority matrix

Job Type: Full-time
Salary: ₹17,382.58 - ₹71,382.32 per year
Schedule:

 Day shift

Ability to commute/relocate:

 Bengaluru, Karnataka: Reliably commute or planning to relocate before starting work (Required)

Education:

 Bachelor's (Preferred)

Experience:

 Business development: 1 year (Preferred)
 total work: 1 year (Preferred)

Language:

 English (Preferred)

Speak with the employer+91-XXXXXXXXXX",,"1872b87801cabd04",,"Bengaluru, Karnataka","Business Development Manager","Today","4.5","2",,"2023-02-19T12:28:24.408Z","https://www.indeed.co.in/company/ART-OF-LIVING-HUMAN-RESOURCES/jobs/Business-Development-Manager-1872b87801cabd04?fccid=74a7d55ee2173e6a&vjs=3"
"V K Maali Jewellers",,"Responsibilities:

 Developing and implementing HR policies and procedures
 Managing employee relations and ensuring compliance with labor laws
 Recruiting, selecting, and onboarding new employees
 Conducting performance evaluations and facilitating employee training and development
 Administering employee benefits programs and payroll
 Maintaining accurate employee records and handling confidential information
 Collaborating with other departments to ensure alignment with overall business objectives
 Managing employee grievances and resolving conflicts
 Ensuring a positive and inclusive workplace culture

Qualifications:

 Bachelor's degree in Human Resources or related field
 Strong knowledge of labor laws and regulations
 Excellent communication, interpersonal, and leadership skills
 Ability to maintain confidentiality and handle sensitive information with discretion
 Detail-oriented and organized
 Problem-solving and decision-making skills
 Proficient in HR management software and tools
 Prior experience in HR or related field preferred.

Job Type: Full-time
Salary: ₹18,000.00 - ₹30,000.00 per month
Schedule:

 Day shift

Supplemental pay types:

 Overtime pay

Ability to commute/relocate:

 Dehu, Maharashtra: Reliably commute or planning to relocate before starting work (Preferred)

Education:

 Bachelor's (Required)

Experience:

 HR: 7 years (Required)
 total work: 5 years (Required)

Speak with the employer+91-XXXXXXXXXXExpected Start Date: 01/04/2023",,"ed680461ec0d1d53",,"Dehu, Maharashtra","HR Executive","Today",,,"₹18,000 - ₹30,000 a month","2023-02-19T12:28:24.465Z","https://www.indeed.co.in/company/V-K-Maali-Jewellers/jobs/Human-Resource-Executive-ed680461ec0d1d53?fccid=4b3a38ffb3cd3ac4&vjs=3"
"LeftWrite Digital",,"Job Post - HR recruiter
Job description 
We are looking for an enthusiastic HR recruiter to join our team and help us build our dream team of Content writers and Marketing specialists. Be a part of a work environment and a culture that promotes new ideas and aims to do things differently and at the highest level. With us you'll work with a group of high-spirited talented people that aim to grow and get better each day.
Job details: 
Full time, In-house Permanent Job
Timing - 9:30 am to 6:30 pm
Salary Range - ₹15,000 to ₹25,000.
Job location - 608, Titanium square, Hazira-Adajan Rd, Opp Income Tax Office, Adajan, Surat.
Education 
Human Resources Management or relevant fields will be preferred but all graduates can apply.
Job responsibilities and duties: 
1. Manage complete hiring process, which includes the entire life cycle of recruitment - posting ads, screening, on-call and in-house interviewing, background/reference checks, offer process, and on- boarding.
2. Determine applicant requirements by studying job descriptions and job qualifications.
3. Attracts applicants by placing job advertisements on job portals like LinkedIn and Indeed.
4. Searching & identifying the right candidate via networking & headhunting and implementing new sourcing methods if required.
5. Research and recommend ideas for the development of the HR process.
6. Strong command on English is a Must as you’ll be required to hire content writers mainly, and assessing their work requires impeccable English.
7. Acquainted with MS Office (Word, Excel & PowerPoint).
8. Plan, and organize fun events for the team.
9. Handle employee salary.
Requirements and Skills: 
Hiring experience of at least 1 year is a MUST.
Experience in hiring content writers will be preferred.
Excellent verbal and written communication skills.
Start-up experience is beneficial.
Payroll administration.
Performance management.
Communication processes.
Compensation and wage structure.
Employment laws.
E-mail writing skills.
Perks and Benefits: 
Evaluation for Bonus and Promotion every 6 months.
Paid sick leaves
Job Type: Full-time
Salary: ₹15,000.00 - ₹25,000.00 per month
Benefits:

 Paid sick time

Schedule:

 Day shift

Supplemental pay types:

 Overtime pay
 Performance bonus
 Yearly bonus

Ability to commute/relocate:

 Adajan, Surat - 395009, Gujarat: Reliably commute or planning to relocate before starting work (Preferred)

Experience:

 Recruiting: 1 year (Preferred)

Speak with the employer+91-XXXXXXXXXX",,"1863d9311c404011",,"Adajan, Surat, Gujarat","HR Recruiter","Today",,,"₹15,000 - ₹25,000 a month","2023-02-19T12:28:24.672Z","https://www.indeed.co.in/company/LeftWrite-Digital/jobs/Human-Resource-Recruiter-1863d9311c404011?fccid=099554d307a4250b&vjs=3"
"Besant Technologies","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/711079164b4ad26d5c554547f62985c4","Urgent Requirement - Interested Come Direct Walk-In (Monday to Sunday, Time - 11AM to 6PM)
Greetings from Besant Technologies...!
Company Name : Besant Technologies
We are hiring fresher female candidates for HR Intern Position. The Candidate should have good communication skill and additionally having basic Computer Knowledge & Good Communication Skills. We are hiring both freshers and Experienced candidates who can work flexibly for inbound / outbound, voice/semi voice process for domestic call for HR Activities.
HR Fresher Female Internship jobs in Chennai at OMR Location,Semi - Voice ProcessImmediate Female HR. (Freshers Only)Ensure all incoming calls are answered in a timely and professional manner.Immediate joiners are more preferableLanguage Known: (English, Tamil) (Hindi, Telugu or Kannada also more preference)Job Location: OMR, Chennai.
Contact Person: Bala - HR
Contact Number: +91-XXXXXXXXXXCheck Below Number Mention - Speak with the employer (Ping me in What's-app)
Salary Details: ( Prefer Good Communication Skills )1. College Final Year Students also Eligible. We provide Internship Certificate.
Office Working Time10:00AM to 7:00PM
Required Experience and QualificationsWe Preferred only Female graduate Candidates having good communication skills.
Interested Come Direct Walk-In (Monday to Sunday, Time - 11AM to 6PM)Job Location and Interview Venue:Besant Technologies OMR Branch( 2nd Floor )5/318, 2nd Floor, Sri Sowdeswari Nagar, Rajiv Gandhi Salai, Thoraipakkam, Tamil Nadu 600097Land Mark : Behind Okkiyampet Bus Stop. Above IBACO Ice Cream
Job Types: Full-time, Regular / Permanent, Fresher, InternshipContract length: 6 months
Salary: From ₹5,000.00 per month
Schedule:

 Day shift

Supplemental pay types:

 Performance bonus

Speak with the employer+91 9840258466Application Deadline: 24/02/2023",,"f875ce8c81aed511",,"Chennai, Tamil Nadu","Urgently Hiring Female Freshers HR Internship Job In Chennai","Just posted","3.8","6","From ₹5,000 a month","2023-02-19T12:28:25.618Z","https://www.indeed.co.in/company/Besant-Technologies/jobs/Female-Fresher-Human-Resource-Internship-f875ce8c81aed511?fccid=a149cb7a877e3d3c&vjs=3"
